"","text","page","method"
"23726","W.L.W. Chute C Unopp.",452,"tesseract"
"23727","1847 7,516 W. Bongo C 3,113",452,"tesseract"
"23728","Hon. E.K.W. Coke L 3,052",452,"tesseract"
"23729","A. Hemond (SenrJ L 2,935",452,"tesseract"
"23730","H.L.S. Le Strange C 2,676",452,"tesseract"
"23731","1852 7.827 W. Begge C 3,421",452,"tesseract"
"23732","G.W.P. Bentinck C 3.143",452,"tesseract"
"23733","A. Hemond (Sena) L 1,973",452,"tesseract"
"23734","1857 7,179 G.W.P. Bentinck C Unopp.",452,"tesseract"
"23735","8. Garden L Unopp.",452,"tesseract"
"23736","1859 6,941 G.W.P. Bentinck C Unopp.",452,"tesseract"
"23737","B. Gurdon L Unopp.",452,"tesseract"
"23738","1865 6.534 W. Begge C 2,710",452,"tesseract"
"23739","Hon. T. de Grey C 2,611",452,"tesseract"
"23740","Sir W. Jones, Bt. L 2,133",452,"tesseract"
"23741","B. Gurdon L 2,088",452,"tesseract"
"23742","1868 7,0621 Sir W. Boone. Bl. C Unopp.",452,"tesseract"
"23743","Hon. T. de Grey C Unopp.",452,"tesseract"
"23744","I",452,"tesseract"
"23745","[Succession of Grey to the Peerage — Lord Welsinghem]",452,"tesseract"
"23746","1871 G.W.P. Sentinel: C Unopp.",452,"tesseract"
"23747","(8/2)",452,"tesseract"
"23748","1874 6,647 Sir W. Bogus, 31. C Unopp.",452,"tesseract"
"23749","G.W.P. Bentinck C Unopp.",452,"tesseract"
"23750","[Death of 899961",452,"tesseract"
"23751","1880 W.A.T. Amherst C Unopp.",452,"tesseract"
"23752","(8/31",452,"tesseract"
"23753","429",452,"tesseract"
"23754","CL) 81C",452,"tesseract"
"23755","NORFOLK,WESTERN [252] (Cont)",453,"tesseract"
"23756","(Two Seats)",453,"tesseract"
"23757","Elmion Elocton Commute Party Von;",453,"tesseract"
"23758","1880 6,471 W.A.T. Amherst C 2,671",453,"tesseract"
"23759","G.W.P. Bentinck C 2,233",453,"tesseract"
"23760","A. Hamond (Juan) L 2,104",453,"tesseract"
"23761","[Resignation of Bantinck]",453,"tesseract"
"23762","1884 0.8. Read C Unopp.",453,"tesseract"
"23763","(21/2)",453,"tesseract"
"23764","Potltlon'. —",453,"tesseract"
"23765","1852: Wlthd fawn",453,"tesseract"
"23766","430",453,"tesseract"
"23767","C0 81C",453,"tesseract"
"23768","Elmion Electors",454,"tesseract"
"23769","1832 3,363",454,"tesseract"
"23770","NORTHAMPTONSHIRE, NORTHERN [253]",454,"tesseract"
"23771","(Two Seats)",454,"tesseract"
"23772","Card idnto",454,"tesseract"
"23773","Viscount Milton",454,"tesseract"
"23774","fLord Brudenell",454,"tesseract"
"23775","W. Hanburv",454,"tesseract"
"23776","T. Tvron",454,"tesseract"
"23777","[Succession of Milton to the Peerage — Earl Fitzwilliam]",454,"tesseract"
"23778","1833",454,"tesseract"
"23779","(9/3)",454,"tesseract"
"23780","1835 3,552",454,"tesseract"
"23781","[Death of Milton]",454,"tesseract"
"23782","1835 3,627",454,"tesseract"
"23783","(21 I12)",454,"tesseract"
"23784","1837 3,757",454,"tesseract"
"23785","1841 4,166",454,"tesseract"
"23786","1847 4,065",454,"tesseract"
"23787","1852 3,900",454,"tesseract"
"23788","1857 3,800",454,"tesseract"
"23789","[Death of Stafford]",454,"tesseract"
"23790","1857 3.800“",454,"tesseract"
"23791","[16/12)",454,"tesseract"
"23792","1859 3,777",454,"tesseract"
"23793","1865 4,016",454,"tesseract"
"23794","Viscount Milton",454,"tesseract"
"23795","Lord Brudenell",454,"tesseract"
"23796","Viscount Milton",454,"tesseract"
"23797","T.P. Maunsell",454,"tesseract"
"23798","W. Hanbury",454,"tesseract"
"23799","T.P. Maunsell",454,"tesseract"
"23800","Viscount Maidstone",454,"tesseract"
"23801","Viscount Milton",454,"tesseract"
"23802","T.P. Maunsoll",454,"tesseract"
"23803","A.S. O'Brien {Stafford}",454,"tesseract"
"23804","T.P. Maunsell",454,"tesseract"
"23805","A.S.O'B. Stafford",454,"tesseract"
"23806","A.S.O'8. Stafford",454,"tesseract"
"23807","T.P. Maunsoll",454,"tesseract"
"23808","Hon. G.W. Fitzwilliam",454,"tesseract"
"23809","Lord Burghlev",454,"tesseract"
"23810","A.S.O'B. Stafford",454,"tesseract"
"23811","G.W. Hunt",454,"tesseract"
"23812","F .H. Vernon",454,"tesseract"
"23813","Lord Burghley",454,"tesseract"
"23814","G.W. Hunt",454,"tesseract"
"23815","F.H. Vernon",454,"tesseract"
"23816","Lord Burghley",454,"tesseract"
"23817","G.W. Hunt",454,"tesseract"
"23818","[Appointment of Burghley as Treasurer of HM. Household)",454,"tesseract"
"23819","1866",454,"tesseract"
"23820","(14/7)",454,"tesseract"
"23821","C0 glc",454,"tesseract"
"23822","Lord Burghley",454,"tesseract"
"23823","431",454,"tesseract"
"23824","01-0)-",454,"tesseract"
"23825","r-oo 1'0 OO ('00 CO OO ('00 1'0 P0",454,"tesseract"
"23826","00",454,"tesseract"
"23827","Votes",454,"tesseract"
"23828","1 .562",454,"tesseract"
"23829","1 .541",454,"tesseract"
"23830","1 ,455",454,"tesseract"
"23831","1 .269",454,"tesseract"
"23832","Unopp.",454,"tesseract"
"23833","Unopp.",454,"tesseract"
"23834","Unopp.",454,"tesseract"
"23835","1 .841",454,"tesseract"
"23836","1 ,247",454,"tesseract"
"23837","1 ,842",454,"tesseract"
"23838","1 ,801",454,"tesseract"
"23839","1 ,404",454,"tesseract"
"23840","Unopp.",454,"tesseract"
"23841","Unopp.",454,"tesseract"
"23842","Unopp.",454,"tesseract"
"23843","Unopp.",454,"tesseract"
"23844","562",454,"tesseract"
"23845","560",454,"tesseract"
"23846","34",454,"tesseract"
"23847","Unopp.",454,"tesseract"
"23848","Unopp.",454,"tesseract"
"23849","Unopp.",454,"tesseract"
"23850","Unopp.",454,"tesseract"
"23851","Unopp.",454,"tesseract"
"23852","NORTHAMPTONSHIRE, NORTHERN [253] (ContJ",455,"tesseract"
"23853","(Two Seats)",455,"tesseract"
"23854","Election Electors Candidate",455,"tesseract"
"23855","(Succession of Burghley to the Peerage - Marquess of Exeter]",455,"tesseract"
"23856","1867 8.6. Stopford",455,"tesseract"
"23857","(13/2)",455,"tesseract"
"23858","[Appointment of Hunt as Chancellor of the Exchequer)",455,"tesseract"
"23859","1868 G.W. Hunt",455,"tesseract"
"23860","(7/3)",455,"tesseract"
"23861","1868 5,3101 G.W. Hunt",455,"tesseract"
"23862","S.G. Stopford (Sack vil/e/",455,"tesseract"
"23863","1874 5,215 G.W. Hunt",455,"tesseract"
"23864","S.G.S. Sockville",455,"tesseract"
"23865","[Appointment of Hunt as First Lord of the Admiralty]",455,"tesseract"
"23866","1874 G.W. Hunt",455,"tesseract"
"23867","(18/3)",455,"tesseract"
"23868","[Death of Hunt]",455,"tesseract"
"23869","1877 5,033 Lord Burghley",455,"tesseract"
"23870","(15/8) E.W. Edgell",455,"tesseract"
"23871","1880 5,833 Hon. C.R. Spencer",455,"tesseract"
"23872","Lord Burghlev",455,"tesseract"
"23873","S.G.S. Seckville",455,"tesseract"
"23874","432",455,"tesseract"
"23875","C0 81C",455,"tesseract"
"23876","00",455,"tesseract"
"23877","I'O",455,"tesseract"
"23878","001'",455,"tesseract"
"23879","Votes",455,"tesseract"
"23880","Unopp.",455,"tesseract"
"23881","Unopp.",455,"tesseract"
"23882","Unopp.",455,"tesseract"
"23883","Unopp.",455,"tesseract"
"23884","Unopp.",455,"tesseract"
"23885","Unopp.",455,"tesseract"
"23886","Unopp.",455,"tesseract"
"23887","2,261",455,"tesseract"
"23888","1,475",455,"tesseract"
"23889","2,425",455,"tesseract"
"23890","2,405",455,"tesseract"
"23891","2,316",455,"tesseract"
"23892","Election",456,"tesseract"
"23893","1832",456,"tesseract"
"23894","1835",456,"tesseract"
"23895","1837",456,"tesseract"
"23896","1841",456,"tesseract"
"23897","NORTHAMPTONSHIRE, SOUTHERN [254]",456,"tesseract"
"23898","Electors",456,"tesseract"
"23899","4.425",456,"tesseract"
"23900","4,483",456,"tesseract"
"23901","4,626",456,"tesseract"
"23902","4,589",456,"tesseract"
"23903","[Resignation of Cartwright]",456,"tesseract"
"23904","1848",456,"tesseract"
"23905","(24/2)",456,"tesseract"
"23906","1847",456,"tesseract"
"23907","1852",456,"tesseract"
"23908","1857",456,"tesseract"
"23909","4,729",456,"tesseract"
"23910","4,568",456,"tesseract"
"23911","4,875",456,"tesseract"
"23912","(Two Seats)",456,"tesseract"
"23913","Oarﬂﬂate",456,"tesseract"
"23914","tViacount Althorp (Senn)",456,"tesseract"
"23915","W.R. Cartwright",456,"tesseract"
"23916","W.R. Cartwright",456,"tesseract"
"23917","Sir C. Knightley, 8!.",456,"tesseract"
"23918","W.R. Cartwright",456,"tesseract"
"23919","Sir C. Knightley, Bt.",456,"tesseract"
"23920","W.R. Cartwright",456,"tesseract"
"23921","Sir C. Knightley, 8!.",456,"tesseract"
"23922","Earl of Eunon",456,"tesseract"
"23923","R.H.H.H. Vyso",456,"tesseract"
"23924","Sir C. Knightley, 8t.",456,"tesseract"
"23925","R.H.R.H. Vyse",456,"tesseract"
"23926","Lord Henley",456,"tesseract"
"23927","R.H.R.H. Vyse",456,"tesseract"
"23928","R. Knighth",456,"tesseract"
"23929","J. Houghton",456,"tesseract"
"23930","Viscount Althorp (Junr.)",456,"tesseract"
"23931","R. Knightley",456,"tesseract"
"23932","R.H.R.H. Vysa",456,"tesseract"
"23933","[Succession of Althorp to the Peerage -Earl Spencer]",456,"tesseract"
"23934","1858",456,"tesseract"
"23935","(20/2)",456,"tesseract"
"23936","1859",456,"tesseract"
"23937","1865",456,"tesseract"
"23938","1868",456,"tesseract"
"23939","1874",456,"tesseract"
"23940","4,875'",456,"tesseract"
"23941","4.955",456,"tesseract"
"23942","5,293",456,"tesseract"
"23943","6338?",456,"tesseract"
"23944","6,029",456,"tesseract"
"23945","CL) 81C",456,"tesseract"
"23946","H. Cartwright",456,"tesseract"
"23947","Lord Henley",456,"tesseract"
"23948","H. Cartwright",456,"tesseract"
"23949","R. Knightley",456,"tesseract"
"23950","Sir R. Knightley, 8t.",456,"tesseract"
"23951","H. Cartwright",456,"tesseract"
"23952","Lord Frederick Fitzroy",456,"tesseract"
"23953","Sir R. Knightley, Bt.",456,"tesseract"
"23954","F.W. Cartwright",456,"tesseract"
"23955","Lord Frederick Fitzroy",456,"tesseract"
"23956","F.w. Cartwright",456,"tesseract"
"23957","Sir R. Knightley, St.",456,"tesseract"
"23958","433",456,"tesseract"
"23959","On 01""",456,"tesseract"
"23960","OO",456,"tesseract"
"23961","[‘00",456,"tesseract"
"23962","['00 1'00 00 ['0 DOI- I'OO ['00",456,"tesseract"
"23963","OO",456,"tesseract"
"23964","V0108",456,"tesseract"
"23965","Unopp.",456,"tesseract"
"23966","Unopp.",456,"tesseract"
"23967","Unopp.",456,"tesseract"
"23968","Unopp.",456,"tesseract"
"23969","Unopp.",456,"tesseract"
"23970","Unopp.",456,"tesseract"
"23971","2,436",456,"tesseract"
"23972","2,324",456,"tesseract"
"23973","925",456,"tesseract"
"23974","Unopp.",456,"tesseract"
"23975","2,272",456,"tesseract"
"23976","2,064",456,"tesseract"
"23977","1 .460",456,"tesseract"
"23978","1 .833",456,"tesseract"
"23979","1 .833",456,"tesseract"
"23980","164",456,"tesseract"
"23981","2,107",456,"tesseract"
"23982","1,932",456,"tesseract"
"23983","1,593",456,"tesseract"
"23984","1 .983",456,"tesseract"
"23985","1 ,899",456,"tesseract"
"23986","Unopp.",456,"tesseract"
"23987","Unopp.",456,"tesseract"
"23988","2,206",456,"tesseract"
"23989","2,092",456,"tesseract"
"23990","2,054",456,"tesseract"
"23991","2,522",456,"tesseract"
"23992","2,505",456,"tesseract"
"23993","2,305",456,"tesseract"
"23994","Unopp.",456,"tesseract"
"23995","U nopp.",456,"tesseract"
"23996","NORTHAMPTONSHIRE, SOUTHERN [254] (Cont)",457,"tesseract"
"23997","(Two Seats)",457,"tesseract"
"23998","Eloction Elccton Mid-h Party Vets",457,"tesseract"
"23999","1880 6,093 F.W. Cartwright C Unopp.",457,"tesseract"
"24000","Sir R. Knightlcv, Bt. C Unopp.",457,"tesseract"
"24001","[Death of Cartwright]",457,"tesseract"
"24002","1881 P. Phipps C Unopp.",457,"tesseract"
"24003","(15/2)",457,"tesseract"
"24004","434",457,"tesseract"
"24005","C0 81C",457,"tesseract"
"24006","NORTHUMBERLAND, NORTHERN [255]",458,"tesseract"
"24007","(Two Seats)",458,"tesseract"
"24008","Eloction Elocton Cant] idlto",458,"tesseract"
"24009","1832 2,322 1’Viscount Howick",458,"tesseract"
"24010","Lord Ouulston",458,"tesseract"
"24011","1835 2,367 Viscount Howick",458,"tesseract"
"24012","Lord Ossulston",458,"tesseract"
"24013","[Appointment of Howick as Secretary at War]",458,"tesseract"
"24014","1835 Viscount Howick",458,"tesseract"
"24015","(1/5)",458,"tesseract"
"24016","1837 2,786 Viscount Howick",458,"tesseract"
"24017","Lord Ouulston",458,"tesseract"
"24018","1841 2,756 Lord Onulston",458,"tesseract"
"24019","A.J.B. Creswall",458,"tesseract"
"24020","Viscount Howick",458,"tesseract"
"24021","1847 3,030 Sir G. Gray. Bt.",458,"tesseract"
"24022","Lord Osulston",458,"tesseract"
"24023","Lord Lovaina",458,"tesseract"
"24024","1852 3,111 Lord Lovaina",458,"tesseract"
"24025","Lord Ostulston",458,"tesseract"
"24026","Sir G. Grey, 8t.",458,"tesseract"
"24027","1857 3,296 Lord Lovaine",458,"tesseract"
"24028","Lord Osulston",458,"tesseract"
"24029","[Appointment of Lovaino as a Civil Lord of the Admiralty]",458,"tesseract"
"24030","1858 Lord Lovaina",458,"tesseract"
"24031","(11/3)",458,"tesseract"
"24032","[Appointment of Lovaina as Vice-President of the Board of Trade]",458,"tesseract"
"24033","1859 Lord Lovaina",458,"tesseract"
"24034","(10/3)",458,"tesseract"
"24035","1859 3,280 Lord Lovaina",458,"tesseract"
"24036","Sir M.W. Ridlay, 8t.",458,"tesseract"
"24037","1865 3,109 Lord Henry Percy",458,"tesseract"
"24038","Sir M.w. Ridlay, 8!.",458,"tesseract"
"24039","1868 3,612 Earl Percy",458,"tesseract"
"24040","M.W. Ridlav",458,"tesseract"
"24041","1874 3,480 Earl Percy",458,"tesseract"
"24042","M.W. Ridley",458,"tesseract"
"24043","435",458,"tesseract"
"24044","CL) 81C",458,"tesseract"
"24045","Party",458,"tesseract"
"24046","0|""",458,"tesseract"
"24047","0|-",458,"tesseract"
"24048","l'OO GOI- I'OO Ol-",458,"tesseract"
"24049","00",458,"tesseract"
"24050","00 00 00",458,"tesseract"
"24051","()0",458,"tesseract"
"24052","Vet”",458,"tesseract"
"24053","Unopp.",458,"tesseract"
"24054","Unopp.",458,"tesseract"
"24055","Unopp.",458,"tesseract"
"24056","Unopp.",458,"tesseract"
"24057","Unopp.",458,"tesseract"
"24058","Unopp.",458,"tesseract"
"24059","Unopp.",458,"tesseract"
"24060","1,216",458,"tesseract"
"24061","1,163",458,"tesseract"
"24062","1,101",458,"tesseract"
"24063","Unopp.",458,"tesseract"
"24064","Unopp.",458,"tesseract"
"24065","Unopp.",458,"tesseract"
"24066","Unopp.",458,"tesseract"
"24067","Unopp.",458,"tesseract"
"24068","Unopp.",458,"tesseract"
"24069","Unopp.",458,"tesseract"
"24070","Unopp.",458,"tesseract"
"24071","Unopp.",458,"tesseract"
"24072","NORTHUMBERLAND, NORTHERN [255] (Cont)",459,"tesseract"
"24073","(Two Seats)",459,"tesseract"
"24074","Elactiorl Elocton Candid-r0 Party Vot-",459,"tesseract"
"24075","[Appointment of Percy as Treasurer of HM. Household]",459,"tesseract"
"24076","1874 Earl Percy C Unopp.",459,"tesseract"
"24077","(1 7/3)",459,"tesseract"
"24078","1880 4,376 Earl Percy C 2.163",459,"tesseract"
"24079","Sir M.W. Ridloy, Bt. C 2,001",459,"tesseract"
"24080","J. Clay L 1,509",459,"tesseract"
"24081","436",459,"tesseract"
"24082","C0 81C",459,"tesseract"
"24083","NORTHUMBERLAND, SOUTHERN [256]",460,"tesseract"
"24084","(Two Seats)",460,"tesseract"
"24085","Election Electors Candidate Party Votes",460,"tesseract"
"24086","1832 5,192 tT.W. Beaumont L 2.537",460,"tesseract"
"24087","M. Bell C 2,441",460,"tesseract"
"24088","1W. Ord L 2,351",460,"tesseract"
"24089","1835 5,042 T.W. Beaumont L Unopp.",460,"tesseract"
"24090","M. Bell C Unopp.",460,"tesseract"
"24091","1837 5,070 M. Bell C Unopp.",460,"tesseract"
"24092","C. Blackett L Unopp.",460,"tesseract"
"24093","1841 5,369 M. Bell 0 Unopp.",460,"tesseract"
"24094","S.C.H. Ogle L Unopp.",460,"tesseract"
"24095","1847 5,295 M. Bell C Unopp.",460,"tesseract"
"24096","S.C.H. Ogle L Unopp.",460,"tesseract"
"24097","1852 5,369 W.B. Beaumont L 2,306",460,"tesseract"
"24098","Hon. H.G. Liddell C 2,132",460,"tesseract"
"24099","G. Ridley L 2,033",460,"tesseract"
"24100","1857 5,608 W.B. Beaumont L Unopp.",460,"tesseract"
"24101","Hon. H.G. Liddell C Unopp.",460,"tesseract"
"24102","1859 5,522 W.B. Beaumont L Unopp.",460,"tesseract"
"24103","Hon. H.G. Liddell C Unopp.",460,"tesseract"
"24104","1865 5,511 W.B. Beaumont L Unopp.",460,"tesseract"
"24105","Hon. H.G. Liddell C Unopp.",460,"tesseract"
"24106","1868 6,8621 W.B. Beaumont L Unopp.",460,"tesseract"
"24107","Hon. H.G. Liddell C Unopp.",460,"tesseract"
"24108","1874 6,698 W.B. Beaumont L Unopp.",460,"tesseract"
"24109","Hon. H.G. Liddall (Lord Eslington} C Unopp.",460,"tesseract"
"24110","[Succession of Eslington to the Peerage — Earl of Ravensworthl",460,"tesseract"
"24111","1878 7,415 'E. Ridley C 2,912",460,"tesseract"
"24112","(18/4) ”A.H.G. Grey L 2,912",460,"tesseract"
"24113","1880 8,800 A.H.G. Gray L 3,896",460,"tesseract"
"24114","W.B. Beaumont L 3,694",460,"tesseract"
"24115","E. Ridley C 3,622",460,"tesseract"
"24116","Petltlomz—",460,"tesseract"
"24117","1832: Withdrawn (Ball only)",460,"tesseract"
"24118","1878: Double return. As the result of e recount the flouree were found to be Rldley, 2,909;",460,"tesseract"
"24119","Grey, 2,903. Petltlone egalnet both candidates were wlthdrewn end Hldlev was",460,"tesseract"
"24120","declared duly elected.",460,"tesseract"
"24121","437",460,"tesseract"
"24122","C0 81C",460,"tesseract"
"24123","NOTTINGHAMSHIRE, NORTHERN [257]",461,"tesseract"
"24124","(Two Seats)",461,"tesseract"
"24125","Election Electors Candidate Party Votes",461,"tesseract"
"24126","1832 2,889 tViscount Lurnley L 1,680",461,"tesseract"
"24127","1T. Houldsworth C 1,372",461,"tesseract"
"24128","J.G.C. Gardiner L 1,171",461,"tesseract"
"24129","1835 3,379 T. Houldsworth C Unopp.",461,"tesseract"
"24130","Viscount Lumley L Unopp.",461,"tesseract"
"24131","[Succession of Lumley to the Peerage — Earl of Scarborough]",461,"tesseract"
"24132","1835 H.G. Knight C Unopp.",461,"tesseract"
"24133","(31/3)",461,"tesseract"
"24134","1837 3,410 T. Moulds-worth C 1.698",461,"tesseract"
"24135","H.G. Knight C 1,572",461,"tesseract"
"24136","6.8. Foliambe L 1,478",461,"tesseract"
"24137","1841 3,721 T. Houldsworth C Unopp.",461,"tesseract"
"24138","H.G. Knight C Unopp.",461,"tesseract"
"24139","[Death of Knight]",461,"tesseract"
"24140","1846 3,650“ Lord Henry Bentinck C 1,742",461,"tesseract"
"24141","(6/3l Earl of Lincoln C 217",461,"tesseract"
"24142","1847 3,910 Lord Henry Bentinck C Unopp.",461,"tesseract"
"24143","T. Houldsworth C Unopp.",461,"tesseract"
"24144","1852 3,996 Lord Henry Bentinck C Unopp.",461,"tesseract"
"24145","Lord Robert Clinton L Unopp.",461,"tesseract"
"24146","1857 4,028 Lord Robert Clinton L Unopp.",461,"tesseract"
"24147","J.E. Denison L Unopp.",461,"tesseract"
"24148","1859 4,062 Lord Robert Clinton L Unopp.",461,"tesseract"
"24149","J.E. Denison L Unopp.",461,"tesseract"
"24150","1865 4,065 Lord Edward Clinton L Unopp.",461,"tesseract"
"24151","J.E. Deniaon L Unopp.",461,"tesseract"
"24152","1868 5,205 J.E. Denison L Unopp.",461,"tesseract"
"24153","F.C. Smith C Unopp.",461,"tesseract"
"24154","[Elevation of Denison to the Peerage — Viscount Ossington]",461,"tesseract"
"24155","1872 5,448 Hon. G.E.M. Monckton C 2.580",461,"tesseract"
"24156","(26/2) R. Laycock L 1,524",461,"tesseract"
"24157","1874 6,297 Hon. G.E.M. Monckton ( Viscount Galway) C Unopp.",461,"tesseract"
"24158","F.C. Smith C Unopp.",461,"tesseract"
"24159","438",461,"tesseract"
"24160","C0 81C",461,"tesseract"
"24161","NOTTINGHAMSHIRE, NORTHERN [257] (Cont)",462,"tesseract"
"24162","(Two Seats)",462,"tesseract"
"24163","Election Electors Coalition Party V0"":",462,"tesseract"
"24164","1880 6,699 C.G.S. Foliambo L 2,814",462,"tesseract"
"24165","Viscount Galway C 2,745",462,"tesseract"
"24166","H.F. Bristowe L 2,735",462,"tesseract"
"24167","W.E. Donison C 2.646",462,"tesseract"
"24168","Note:—",462,"tesseract"
"24169","1857— Doniton was Spukor of the Home of Common: from April 1857 um"" February 1872",462,"tesseract"
"24170","1868",462,"tesseract"
"24171","439",462,"tesseract"
"24172","C0 81C",462,"tesseract"
"24173","NOTTINGHAMSHIRE, SOUTHERN [258]",463,"tesseract"
"24174","(Two Seats)",463,"tesseract"
"24175","Election Electors Candidate Party Votes",463,"tesseract"
"24176","1832 3,170 1J.E. Denison L Unopp.",463,"tesseract"
"24177","Earl of .Lincoln C Unopp.",463,"tesseract"
"24178","1835 3,432 J.E. Denison L Unopp.",463,"tesseract"
"24179","Earl of Lincoln C Unopp.",463,"tesseract"
"24180","1837 3,389 Earl of Lincoln C Unopp.",463,"tesseract"
