"","text","page","method"
"18155","                                          C. Reed                           L             6,893",9,"adobe"
"18156","                                          W.J.Gill                          C             6,310",9,"adobe"
"18157","(Eltction d~lartd     110idon petition)",9,"adobe"
"18158","1874                40,870                J . Holms                         L            10,905",9,"adobe"
"18159","(26/41                                    H. Fawcett                        L            10,476",9,"adobe"
"18160","                                          W.J. Gill                         C             8,994",9,"adobe"
"18161","1880                43,773                H. Fawcett                        L            18,366",9,"adobe"
"18162","                                          J . Holms                         L            16,997",9,"adobe"
"18163","                                          G .C.F . Bartley                  C            10,322",9,"adobe"
"18164","(Appointment of Fawcett as Postmaster~eneral and Holms as a Lord Commissioner of the Treasury I",9,"adobe"
"18165","1880                                      H. F8Wcett                        L            Unopp .",9,"adobe"
